No,S,T,Typology,FAR,Env_R,E_R,total_inh,n_total,lca_total,solar_sc,solar_au
1883,4,5,2,2.783806,3,2,2474,50.06256863,10.55246347,0.70412757,0.337416934
1884,3,5,2,2.783806,3,2,2918,48.69000365,10.3969889,0.540489258,0.305241678
1885,4,4,1,4.457837,3,2,3308,46.56545775,14.93865736,0.956565884,0.203648483
1886,3,4,1,4.457837,3,2,3983,42.33815445,14.53672393,0.814188857,0.219997119
1887,4,3,1,5.610568,3,2,4062,44.50480302,13.11419902,0.946800451,0.213724499
1888,3,3,1,5.610568,3,2,4767,40.05407146,12.72107844,0.790291614,0.219908297
1889,4,2,1,3.531471,3,2,2837,43.93540896,14.13419506,0.929229311,0.243984762
1890,3,2,1,3.531471,3,2,3372,43.33646975,14.00916476,0.777771278,0.232865567
1891,2,1,7,0,1,1,994,61.79562239,19.09931615,0.483821984,0.310455606
1892,1,1,7,0,1,1,1003,66.40900559,18.92299916,0.687040419,0.350434457
1893,4,19,6,1.981873,1,1,2056,56.22058942,16.82697766,0.85261875,0.321267669
1894,3,19,6,1.981873,1,1,2452,51.45988952,16.58755106,0.610404068,0.296321833
1895,4,18,6,0.815402,1,1,1385,60.20781779,17.69354849,0.644917621,0.375186502
1896,1,18,6,0.815402,1,1,1440,62.14343046,17.88165865,0.643147599,0.362931019
1897,3,18,6,0.815402,1,1,1611,60.5228656,17.95667012,0.544734176,0.342082899
1898,2,18,6,0.815402,1,1,1430,57.03299486,17.86145207,0.460657513,0.326120069
1899,4,17,6,1.377649,1,1,1689,57.36185699,17.37296478,0.72033843,0.355089307
1900,1,17,6,1.377649,1,1,1728,59.31486063,17.6094301,0.717419933,0.336943287
1901,3,17,6,1.377649,1,1,1966,56.75976534,17.52474753,0.603390417,0.326460143
1902,4,16,5,2.969017,1,1,2649,51.57652369,15.91781026,0.771242105,0.330722683
1903,3,16,5,2.969017,1,1,3091,51.37088765,15.99196773,0.636632849,0.301698113
1904,4,15,5,1.471673,1,1,1752,57.76784617,17.14949649,0.719905205,0.357358065
1905,1,15,5,1.471673,1,1,1792,55.4533895,17.02682584,0.63778603,0.344500966
1906,3,15,5,1.471673,1,1,2081,56.13677474,17.22024122,0.583972749,0.327986683
1907,2,15,5,1.471673,1,1,1788,52.72501591,17.10384349,0.508254969,0.317866209
1908,4,14,5,1.699608,1,1,1862,56.52713813,17.04576118,0.776658573,0.349109318
1909,1,14,5,1.699608,1,1,1901,55.90422836,17.03359929,0.72393104,0.339766635
1910,3,14,5,1.699608,1,1,2194,54.70802049,17.06671873,0.609664951,0.318935509
1911,4,13,4,3.461759,1,1,2933,51.70963859,16.64858981,0.769409425,0.32918947
1912,3,13,4,3.461759,1,1,3320,51.33375442,16.71464103,0.64269501,0.301530394
1913,4,12,4,2.200234,1,1,2196,54.54409217,16.55561614,0.680946669,0.363853195
1914,3,12,4,2.200234,1,1,2566,53.57222725,16.62808686,0.548852175,0.326480177
1915,4,11,4,2.711107,1,1,2462,52.68370372,17.69123929,0.784301263,0.322395064
1916,3,11,4,2.711107,1,1,2832,53.96540637,17.92375061,0.718508994,0.298263667
1917,4,10,3,3.098888,1,1,2688,51.02458404,15.76762707,0.705139909,0.340538406
1918,3,10,3,3.098888,1,1,3106,52.42755315,15.95759941,0.61296063,0.311451098
1919,4,9,3,2.406857,1,1,2240,56.98511973,16.44157369,0.75148188,0.341483976
1920,3,9,3,2.406857,1,1,2688,55.72722744,16.46369977,0.626146658,0.32247188
1921,4,8,3,1.911589,1,1,1994,57.17886667,16.74606933,0.763594034,0.348686733
1922,1,8,3,1.911589,1,1,2068,55.37751799,16.64051762,0.691567061,0.340158331
1923,3,8,3,1.911589,1,1,2381,55.64403487,16.77913741,0.622822113,0.324190192
1924,4,7,2,3.032621,1,1,2588,57.16853695,15.78339469,0.715572261,0.355805649
1925,3,7,2,3.032621,1,1,3096,54.96578863,15.73568198,0.555806701,0.329495308
1926,4,6,2,2.384204,1,1,2251,56.82380633,16.06834413,0.670293157,0.355179737
1927,3,6,2,2.384204,1,1,2615,56.37979383,16.18729222,0.579535006,0.329841569
1928,4,5,2,2.783806,1,1,2474,57.64845051,16.22015796,0.723770237,0.344932378
1929,3,5,2,2.783806,1,1,2918,56.37717799,16.24245149,0.581450262,0.322320593
1930,4,4,1,4.457837,1,1,3308,52.00567701,19.12743123,0.9541276,0.204476436
1931,3,4,1,4.457837,1,1,3983,47.85106454,18.85536908,0.86501871,0.233182186
1932,4,3,1,5.610568,1,1,4062,49.38466177,16.67042348,0.945399989,0.212594118
1933,3,3,1,5.610568,1,1,4767,44.98041928,16.38675358,0.846953528,0.231999859
1934,4,2,1,3.531471,1,1,2837,50.16113753,19.03417189,0.928165789,0.244810547
1935,3,2,1,3.531471,1,1,3372,49.66822072,19.0643074,0.828318986,0.2466917
1936,2,1,7,0,2,1,994,55.76979457,15.47995536,0.497734143,0.304379431
1937,1,1,7,0,2,1,1003,60.38435047,15.3023699,0.7061959,0.341540546
1938,4,19,6,1.981873,2,1,2056,53.41052747,15.10386975,0.861851664,0.31233608
1939,3,19,6,1.981873,2,1,2452,48.66296119,14.86645261,0.622558925,0.291436392
1940,4,18,6,0.815402,2,1,1385,55.93917731,15.20246991,0.658510244,0.369487703
1941,1,18,6,0.815402,2,1,1440,57.87470626,15.39159767,0.656040892,0.357168613
1942,3,18,6,0.815402,2,1,1611,56.25603868,15.46777211,0.556084053,0.337382334
1943,2,18,6,0.815402,2,1,1430,52.76703237,15.37299017,0.470807166,0.32180266
1944,4,17,6,1.377649,2,1,1689,53.93995593,15.32312023,0.733145348,0.348758814
1945,1,17,6,1.377649,2,1,1728,55.89327144,15.56006399,0.729734904,0.330973626
1946,3,17,6,1.377649,2,1,1966,53.33825499,15.47657749,0.616375051,0.321283592
1947,4,16,5,2.969017,2,1,2649,49.30848528,14.55167187,0.7820304,0.322970533
1948,3,16,5,2.969017,2,1,3091,49.11324245,14.62821895,0.646496199,0.297201765
1949,4,15,5,1.471673,2,1,1752,54.41649742,15.15888637,0.735300508,0.349018667
1950,1,15,5,1.471673,2,1,1792,52.10023446,15.03691271,0.652991634,0.337888229
1951,3,15,5,1.471673,2,1,2081,52.7832812,15.23137358,0.598691503,0.321842613
1952,2,15,5,1.471673,2,1,1788,49.37115636,15.11346571,0.522528068,0.312108812
1953,4,14,5,1.699608,2,1,1862,53.44152522,15.18477444,0.790382224,0.340423181
1954,1,14,5,1.699608,2,1,1901,52.81747759,15.1730469,0.739017161,0.331622404
1955,3,14,5,1.699608,2,1,2194,51.62451813,15.20670928,0.624119804,0.312949487
1956,4,13,4,3.461759,2,1,2933,49.62984237,15.4107971,0.776793856,0.324187532
1957,3,13,4,3.461759,2,1,3320,49.25728631,15.47807551,0.651333521,0.29764782
1958,4,12,4,2.200234,2,1,2196,51.77063231,14.92830196,0.690165921,0.359979202
1959,3,12,4,2.200234,2,1,2566,50.79841709,15.0011526,0.555785991,0.323663544
1960,4,11,4,2.711107,2,1,2462,50.30243667,16.24699118,0.793653164,0.316729334
1961,3,11,4,2.711107,2,1,2832,51.58493125,16.48101833,0.72803134,0.294126049
1962,4,10,3,3.098888,2,1,2688,48.79382982,14.43929391,0.71306392,0.336210287
1963,3,10,3,3.098888,2,1,3106,50.19542041,14.62973149,0.620236899,0.308014319
1964,4,9,3,2.406857,2,1,2240,54.34143198,14.89292874,0.757766611,0.336922406
1965,3,9,3,2.406857,2,1,2688,53.0854218,14.91704165,0.633031132,0.318549477
1966,4,8,3,1.911589,2,1,1994,54.23026549,14.99059402,0.772744116,0.342987917
1967,1,8,3,1.911589,2,1,2068,52.43720417,14.88729464,0.701018291,0.335536443
1968,3,8,3,1.911589,2,1,2381,52.69592394,15.02519778,0.632987185,0.31955903
1969,4,7,2,3.032621,2,1,2588,54.83018619,14.43690596,0.723830998,0.350121797
1970,3,7,2,3.032621,2,1,3096,52.62878254,14.38974348,0.563669419,0.325508879
1971,4,6,2,2.384204,2,1,2251,54.13946442,14.51239407,0.678015846,0.350454978
1972,3,6,2,2.384204,2,1,2615,53.69553999,14.63225017,0.586462871,0.326309743
1973,4,5,2,2.783806,2,1,2474,55.21267974,14.80008506,0.73057889,0.340235646
1974,3,5,2,2.783806,2,1,2918,53.94187115,14.82395323,0.588778498,0.318599858
1975,4,4,1,4.457837,2,1,3308,50.39341585,18.08627617,0.956328297,0.197922938
1976,3,4,1,4.457837,2,1,3983,46.234537,17.81506365,0.875654467,0.227336101
1977,4,3,1,5.610568,2,1,4062,48.00835147,15.79158994,0.94738469,0.206907378
1978,3,3,1,5.610568,2,1,4767,43.60293037,15.50797127,0.85430513,0.227554206
1979,4,2,1,3.531471,2,1,2837,48.2528261,17.81265074,0.931491144,0.237322618
1980,3,2,1,3.531471,2,1,3372,47.75589781,17.84328495,0.839548409,0.241122566
1981,2,1,7,0,3,1,994,44.47406359,9.768468729,0.496468528,0.30434274
1982,1,1,7,0,3,1,1003,49.13605834,9.615618387,0.70588374,0.341588646
1983,4,19,6,1.981873,3,1,2056,48.21528366,12.41341006,0.861712796,0.312395657
1984,3,19,6,1.981873,3,1,2452,43.4534167,12.17317968,0.622486903,0.291232358
1985,4,18,6,0.815402,3,1,1385,48.00490766,11.31030501,0.659527688,0.369192215
1986,1,18,6,0.815402,3,1,1440,49.91074745,11.48067989,0.656111967,0.357056151
1987,3,18,6,0.815402,3,1,1611,48.30703012,11.57240904,0.556002106,0.337298449
1988,2,18,6,0.815402,3,1,1430,44.76971943,11.44506398,0.469904327,0.321858637
1989,4,17,6,1.377649,3,1,1689,47.5777869,12.12025308,0.733406856,0.348760473
1990,1,17,6,1.377649,3,1,1728,49.51088994,12.34224582,0.730211661,0.330701495
1991,3,17,6,1.377649,3,1,1966,46.9649792,12.27036131,0.615847201,0.321359966
1992,4,16,5,2.969017,3,1,2649,45.11598858,12.4196644,0.781727274,0.323350883
1993,3,16,5,2.969017,3,1,3091,44.90160672,12.49294568,0.647200858,0.29663716
1994,4,15,5,1.471673,3,1,1752,48.1827479,12.04855806,0.73462412,0.349477351
1995,1,15,5,1.471673,3,1,1792,45.84253272,11.91159907,0.653287404,0.337685947
1996,3,15,5,1.471673,3,1,2081,46.53452124,12.11779263,0.599199678,0.321649829
1997,2,15,5,1.471673,3,1,1788,43.08640102,11.97514154,0.522619192,0.311842625
1998,4,14,5,1.699608,3,1,1862,47.70841884,12.27677905,0.791429968,0.339710687
1999,1,14,5,1.699608,3,1,1901,47.06343296,12.25147797,0.740074759,0.330993997
2000,3,14,5,1.699608,3,1,2194,45.87897723,12.29632495,0.624454238,0.312659746
2001,4,13,4,3.461759,3,1,2933,45.77539933,13.47762578,0.778110768,0.323698008
2002,3,13,4,3.461759,3,1,3320,45.39391932,13.54302732,0.65109113,0.297736327
2003,4,12,4,2.200234,3,1,2196,46.61881887,12.38498836,0.691466503,0.359539848
2004,3,12,4,2.200234,3,1,2566,45.63171302,12.45517952,0.556628971,0.323326196
2005,4,11,4,2.711107,3,1,2462,45.87732375,13.99126933,0.794008206,0.316395881
2006,3,11,4,2.711107,3,1,2832,47.15071359,14.22302273,0.728421936,0.293697926
2007,4,10,3,3.098888,3,1,2688,44.63334789,12.36239218,0.713131585,0.335998958
2008,3,10,3,3.098888,3,1,3106,46.03560324,12.5517442,0.621083278,0.307649123
2009,4,9,3,2.406857,3,1,2240,49.43567421,12.4754965,0.758434501,0.336393585
2010,3,9,3,2.406857,3,1,2688,48.16896218,12.49726133,0.633472823,0.318419937
2011,4,8,3,1.911589,3,1,1994,48.75987063,12.24973062,0.772235365,0.34332767
2012,1,8,3,1.911589,3,1,2068,46.93814182,12.13189356,0.700580957,0.33562699
2013,3,8,3,1.911589,3,1,2381,47.20974496,12.28075115,0.633007645,0.319536522
2014,4,7,2,3.032621,3,1,2588,50.47723551,12.3322018,0.723101054,0.350464529
2015,3,7,2,3.032621,3,1,3096,48.26758771,12.28307422,0.563443046,0.325527507
2016,4,6,2,2.384204,3,1,2251,49.14290866,12.08140372,0.677694791,0.350717096
2017,3,6,2,2.384204,3,1,2615,48.68875031,12.19844501,0.586207695,0.326296115
2018,4,5,2,2.783806,3,1,2474,50.67805828,12.58109167,0.731112378,0.339712048
2019,3,5,2,2.783806,3,1,2918,49.39938149,12.6027222,0.588216965,0.318731489
2020,4,4,1,4.457837,3,1,3308,47.3897045,16.46039687,0.95638811,0.197312276
2021,3,4,1,4.457837,3,1,3983,43.22742585,16.18766717,0.87620477,0.226920507
2022,4,3,1,5.610568,3,1,4062,45.44645267,14.41802501,0.947443288,0.206550156
2023,3,3,1,5.610568,3,1,4767,41.04357192,14.1340989,0.854615064,0.227383273
2024,4,2,1,3.531471,3,1,2837,44.69734826,15.90328482,0.931721514,0.23676239
2025,3,2,1,3.531471,3,1,3372,44.19642426,15.93242294,0.839253955,0.24118146
2026,2,1,7,0,1,2,994,62.57637453,4.935607301,0.48987317,0.310375426
2027,1,1,7,0,1,2,1003,67.21083954,5.30261725,0.692872333,0.348412336
2028,4,19,6,1.981873,1,2,2056,56.58641257,10.39983539,0.854194407,0.320001532
2029,3,19,6,1.981873,1,2,2452,51.82578795,9.95152591,0.612211043,0.296459624
2030,4,18,6,0.815402,1,2,1385,60.77625771,8.396341999,0.648167124,0.373817544
2031,1,18,6,0.815402,1,2,1440,62.71110019,8.51525553,0.646629466,0.361612002
2032,3,18,6,0.815402,1,2,1611,61.08534578,8.357818666,0.547271409,0.34168687
2033,2,18,6,0.815402,1,2,1430,57.58410331,8.121881427,0.46456713,0.325817044
2034,4,17,6,1.377649,1,2,1689,57.81866925,9.723544889,0.723048388,0.353815753
2035,1,17,6,1.377649,1,2,1728,59.77029422,9.902119863,0.719059344,0.336344743
2036,3,17,6,1.377649,1,2,1966,57.21027264,9.625944635,0.605667116,0.32608581
2037,4,16,5,2.969017,1,2,2649,51.87593712,10.82284926,0.772863658,0.329808232
2038,3,16,5,2.969017,1,2,3091,51.66505196,10.73124766,0.638159048,0.301587816
2039,4,15,5,1.471673,1,2,1752,58.21773141,9.72037132,0.720545548,0.357141172
2040,1,15,5,1.471673,1,2,1792,55.89605067,9.541592785,0.640366927,0.343605383
2041,3,15,5,1.471673,1,2,2081,56.57693557,9.549259701,0.587655359,0.327071799
2042,2,15,5,1.471673,1,2,1788,53.15753013,9.319833056,0.512176943,0.317223207
2043,4,14,5,1.699608,1,2,1862,56.93304119,10.1004518,0.776933649,0.348745237
2044,1,14,5,1.699608,1,2,1901,56.30933855,10.0362761,0.725271231,0.339239797
2045,3,14,5,1.699608,1,2,2194,55.11364401,9.895437042,0.611474526,0.318969622
2046,4,13,4,3.461759,1,2,2933,51.98510893,12.03063477,0.77221432,0.327884383
2047,3,13,4,3.461759,1,2,3320,51.60603873,11.94646458,0.644839928,0.301209489
2048,4,12,4,2.200234,1,2,2196,54.91855353,10.48108871,0.682814359,0.363260615
2049,3,12,4,2.200234,1,2,2566,53.93607419,10.35476361,0.550215027,0.326415037
2050,4,11,4,2.711107,1,2,2462,53.00085136,12.30330962,0.7846493,0.322027599
2051,3,11,4,2.711107,1,2,2832,54.27754371,12.36065848,0.719849862,0.298046607
2052,4,10,3,3.098888,1,2,2688,51.32040726,10.80818578,0.706045355,0.340132295
2053,3,10,3,3.098888,1,2,3106,52.72379485,10.83679794,0.614936035,0.311155655
2054,4,9,3,2.406857,1,2,2240,57.34283609,10.66549287,0.752508893,0.341009182
2055,3,9,3,2.406857,1,2,2688,56.07759716,10.50004398,0.627742048,0.322096894
2056,4,8,3,1.911589,1,2,1994,57.56632361,10.19756392,0.7652226,0.347734632
2057,1,8,3,1.911589,1,2,2068,55.77045725,10.04358743,0.694183634,0.339257872
2058,3,8,3,1.911589,1,2,2381,56.02676567,10.01676439,0.62647982,0.323175942
2059,4,7,2,3.032621,1,2,2588,57.48032604,10.75650343,0.716847412,0.354934447
2060,3,7,2,3.032621,1,2,3096,55.27429055,10.54482251,0.557364414,0.329230028
2061,4,6,2,2.384204,1,2,2251,57.18260408,10.26140705,0.672596758,0.354030447
2062,3,6,2,2.384204,1,2,2615,56.73211325,10.1904014,0.581613558,0.329325895
2063,4,5,2,2.783806,1,2,2474,57.97358844,10.91968512,0.725537566,0.343969937
2064,3,5,2,2.783806,1,2,2918,56.69811631,10.76926596,0.584144663,0.321517485
2065,4,4,1,4.457837,1,2,3308,52.22081191,15.2433087,0.954585218,0.203968774
2066,3,4,1,4.457837,1,2,3983,48.06172399,14.84501652,0.867260068,0.23238647
2067,4,3,1,5.610568,1,2,4062,49.5677553,13.39151504,0.946110916,0.211237562
2068,3,3,1,5.610568,1,2,4767,45.15943302,13.00075155,0.848224675,0.231639052
2069,4,2,1,3.531471,1,2,2837,50.41538484,14.47508965,0.928824155,0.244096015
2070,3,2,1,3.531471,1,2,3372,49.91635985,14.35661364,0.830378955,0.246108117
2071,2,1,7,0,2,2,994,56.22776149,4.729692733,0.503266062,0.304448842
2072,1,1,7,0,2,2,1003,60.88254415,5.098816795,0.709063061,0.340824191
2073,4,19,6,1.981873,2,2,2056,53.64389041,10.30197491,0.863475031,0.311191822
2074,3,19,6,1.981873,2,2,2452,48.88674915,9.853464492,0.626014387,0.290954148
2075,4,18,6,0.815402,2,2,1385,56.29402736,8.255768179,0.659717936,0.369146812
2076,1,18,6,0.815402,2,2,1440,58.22842742,8.374536339,0.659442417,0.356160013
2077,3,18,6,0.815402,2,2,1611,56.60244506,8.216954104,0.558849597,0.337144333
2078,2,18,6,0.815402,2,2,1430,53.08970973,7.979999267,0.473992849,0.321953652
2079,4,17,6,1.377649,2,2,1689,54.22402652,9.607285763,0.735719736,0.34770004
2080,1,17,6,1.377649,2,2,1728,56.17555401,9.786219562,0.732350637,0.330082909
2081,3,17,6,1.377649,2,2,1966,53.61487447,9.509805118,0.618681924,0.321000594
2082,4,16,5,2.969017,2,2,2649,49.5019275,10.7455853,0.783071033,0.322563904
2083,3,16,5,2.969017,2,2,3091,49.29202242,10.65390404,0.647685892,0.297083032
2084,4,15,5,1.471673,2,2,1752,54.69650841,9.607690892,0.73681382,0.348568838
2085,1,15,5,1.471673,2,2,1792,52.37675291,9.429493184,0.654952591,0.337426984
2086,3,15,5,1.471673,2,2,2081,53.05499128,9.436695439,0.602052392,0.321339255
2087,2,15,5,1.471673,2,2,1788,49.62521825,9.205642478,0.525371237,0.312125346
2088,4,14,5,1.699608,2,2,1862,53.69542072,9.995338303,0.79133704,0.339947228
2089,1,14,5,1.699608,2,2,1901,53.06839334,9.930836837,0.74061621,0.33118265
2090,3,14,5,1.699608,2,2,2194,51.8722501,9.789563424,0.627410982,0.312402636
2091,4,13,4,3.461759,2,2,2933,49.80555402,11.96046888,0.778134092,0.32390476
2092,3,13,4,3.461759,2,2,3320,49.42577076,11.87608213,0.652811397,0.297623004
2093,4,12,4,2.200234,2,2,2196,52.00186669,10.38876691,0.69234468,0.359083273
2094,3,12,4,2.200234,2,2,2566,51.02396883,10.26244181,0.558849892,0.323304189
2095,4,11,4,2.711107,2,2,2462,50.49944745,12.22145486,0.796713533,0.315763308
2096,3,11,4,2.711107,2,2,2832,51.77604243,12.27846687,0.730128901,0.293760502
2097,4,10,3,3.098888,2,2,2688,48.97237783,10.73297224,0.714300538,0.33563175
2098,3,10,3,3.098888,2,2,3106,50.37550529,10.76150686,0.622509487,0.307451126
2099,4,9,3,2.406857,2,2,2240,54.56164709,10.57753042,0.759738433,0.335769776
2100,3,9,3,2.406857,2,2,2688,53.30002613,10.41208153,0.635742541,0.317958517
2101,4,8,3,1.911589,2,2,1994,54.47818209,10.09866678,0.77363498,0.342699154
2102,1,8,3,1.911589,2,2,2068,52.68047374,9.944587916,0.703277294,0.334943158
2103,3,8,3,1.911589,2,2,2381,52.93255166,9.917662506,0.635057552,0.319265994
2104,4,7,2,3.032621,2,2,2588,55.02481532,10.68033603,0.724513946,0.349719537
2105,3,7,2,3.032621,2,2,3096,52.81728172,10.46873371,0.564493062,0.325584394
2106,4,6,2,2.384204,2,2,2251,54.36197591,10.17360338,0.67910051,0.350183129
2107,3,6,2,2.384204,2,2,2615,53.913012,10.10287013,0.588277886,0.326018784
2108,4,5,2,2.783806,2,2,2474,55.41501698,10.83937869,0.732205811,0.339284743
2109,3,5,2,2.783806,2,2,2918,54.13932254,10.68929103,0.590129564,0.318387161
2110,4,4,1,4.457837,2,2,3308,50.51889318,15.18377425,0.956560731,0.197683202
2111,3,4,1,4.457837,2,2,3983,46.36534261,14.7857855,0.876975892,0.227016473
2112,4,3,1,5.610568,2,2,4062,48.1219995,13.34140139,0.947678895,0.206543085
2113,3,3,1,5.610568,2,2,4767,43.71552006,12.95068914,0.854828866,0.22760308
2114,4,2,1,3.531471,2,2,2837,48.40842581,14.40569962,0.932171882,0.236684464
2115,3,2,1,3.531471,2,2,3372,47.90963191,14.28708112,0.840723798,0.240926198
2116,2,1,7,0,3,2,994,44.9685749,4.127804872,0.499890456,0.304850029
2117,1,1,7,0,3,2,1003,49.73743447,4.50792232,0.708538401,0.341338256
2118,4,19,6,1.981873,3,2,2056,48.49610363,10.02336394,0.863547812,0.311328856
2119,3,19,6,1.981873,3,2,2452,43.71461139,9.572643115,0.623945903,0.291325455
2120,4,18,6,0.815402,3,2,1385,48.43334169,7.852944956,0.659413705,0.369658943
2121,1,18,6,0.815402,3,2,1440,50.33550172,7.968514953,0.658285311,0.35679279
2122,3,18,6,0.815402,3,2,1611,48.71114988,7.81122346,0.558043922,0.337361695
2123,2,18,6,0.815402,3,2,1430,45.11978551,7.566709328,0.472330224,0.322127418
2124,4,17,6,1.377649,3,2,1689,47.92219225,9.275492744,0.734694504,0.348522804
2125,1,17,6,1.377649,3,2,1728,49.84863015,9.451914771,0.731789486,0.33041104
2126,3,17,6,1.377649,3,2,1966,47.2881169,9.175500327,0.618243121,0.321163312
2127,4,16,5,2.969017,3,2,2649,45.34132736,10.52470595,0.782371651,0.323257716
2128,3,16,5,2.969017,3,2,3091,45.11697714,10.43159092,0.649115335,0.296298165
2129,4,15,5,1.471673,3,2,1752,48.51621148,9.285331936,0.737482515,0.348278897
2130,1,15,5,1.471673,3,2,1792,46.17561588,9.104927085,0.655507997,0.337150114
2131,3,15,5,1.471673,3,2,2081,46.85320201,9.11236167,0.601288598,0.321278689
2132,2,15,5,1.471673,3,2,1788,43.36147377,8.87526811,0.523094265,0.312589344
2133,4,14,5,1.699608,3,2,1862,48.01496108,9.694005696,0.791978816,0.339721458
2134,1,14,5,1.699608,3,2,1901,47.36902362,9.62754964,0.74044029,0.331444253
2135,3,14,5,1.699608,3,2,2194,46.16944397,9.486167639,0.626200296,0.312680087
2136,4,13,4,3.461759,3,2,2933,45.98287619,11.7601496,0.778881584,0.323577968
2137,3,13,4,3.461759,3,2,3320,45.58770531,11.67446348,0.653117328,0.297415459
2138,4,12,4,2.200234,3,2,2196,46.89454338,10.12538383,0.691600795,0.359807547
2139,3,12,4,2.200234,3,2,2566,45.89304797,9.996874166,0.557470608,0.323667251
2140,4,11,4,2.711107,3,2,2462,46.11408284,11.98700665,0.794522146,0.316509831
2141,3,11,4,2.711107,3,2,2832,47.37312676,12.04267126,0.729738487,0.29371537
2142,4,10,3,3.098888,3,2,2688,44.85544238,10.51772194,0.713714412,0.336052627
2143,3,10,3,3.098888,3,2,3106,46.24530312,10.54486084,0.622665395,0.307308938
2144,4,9,3,2.406857,3,2,2240,49.70386132,10.32773149,0.759417062,0.336249589
2145,3,9,3,2.406857,3,2,2688,48.41959097,10.16020546,0.634870383,0.318202002
2146,4,8,3,1.911589,3,2,1994,49.05339603,9.814158363,0.773166959,0.343080062
2147,1,8,3,1.911589,3,2,2068,47.23291418,9.658134315,0.702399145,0.335405767
2148,3,8,3,1.911589,3,2,2381,47.49044608,9.631720795,0.633996076,0.319572505
2149,4,7,2,3.032621,3,2,2588,50.71237236,10.46260259,0.724194513,0.350142835
2150,3,7,2,3.032621,3,2,3096,48.4889024,10.24942819,0.56413674,0.325691712
2151,4,6,2,2.384204,3,2,2251,49.41209448,9.921814781,0.679088881,0.350250246
2152,3,6,2,2.384204,3,2,2615,48.94235432,9.849174723,0.587200024,0.326405997
2153,4,5,2,2.783806,3,2,2474,50.92276822,10.60973049,0.731785647,0.339713487
2154,3,5,2,2.783806,3,2,2918,49.62880418,10.45781957,0.589464369,0.318586621
2155,4,4,1,4.457837,3,2,3308,47.54047818,15.01439538,0.956549557,0.19732403
2156,3,4,1,4.457837,3,2,3983,43.37846436,14.6156177,0.877215855,0.226713607
2157,4,3,1,5.610568,3,2,4062,45.5868954,13.19854162,0.94745465,0.206661859
2158,3,3,1,5.610568,3,2,4767,41.17164989,12.80690703,0.855276282,0.22733571
2159,4,2,1,3.531471,3,2,2837,44.88549599,14.20693349,0.932482782,0.235898004
2160,3,2,1,3.531471,3,2,3372,44.37318993,14.08717512,0.840087739,0.241209984
2161,2,8,3,1.911589,1,1,2068,53.94133862,17.02835622,0.645480134,0.324766952
2162,2,8,3,1.911589,2,1,2068,55.27131235,15.97300244,0.569766202,0.309251082
2163,2,8,3,1.911589,3,1,2068,56.75277269,16.40514878,0.696925499,0.356582718
2164,2,8,3,1.911589,1,2,2068,53.33625333,16.1043643,0.512982782,0.309786402
2165,2,8,3,1.911589,2,2,2068,56.70812993,16.36409476,0.634469268,0.347567812
2166,2,8,3,1.911589,3,2,2068,56.27886857,16.08436396,0.527147103,0.318969658
2167,2,8,3,1.911589,1,1,2068,56.38394607,16.39768215,0.702374001,0.350373024
2168,2,8,3,1.911589,2,1,2068,56.16762936,16.04775765,0.526915275,0.30922321
2169,2,8,3,1.911589,3,1,2068,51.23890894,19.42922836,0.951438167,0.220241968
2170,2,8,3,1.911589,1,2,2068,45.89086545,18.48714939,0.803147772,0.228571295
2171,2,8,3,1.911589,2,2,2068,48.2306895,16.35904977,0.948936934,0.216203506
2172,2,8,3,1.911589,3,2,2068,43.75367863,16.85503842,0.782923459,0.218240396
2173,2,8,3,1.911589,1,1,2068,48.88701779,18.84303871,0.92209068,0.252155821
2174,2,8,3,1.911589,2,1,2068,49.58597289,18.65249272,0.755295362,0.243163851
2175,2,8,3,1.911589,3,1,2068,55.10103569,14.72177757,0.434971213,0.278645972
2176,2,8,3,1.911589,1,2,2068,59.89737949,14.77164659,0.661707659,0.337646506
2177,2,8,3,1.911589,2,2,2068,51.69871212,15.16899443,0.849408849,0.320795167
2178,2,8,3,1.911589,3,2,2068,47.85724506,14.88309741,0.558077642,0.28070975
2179,2,8,3,1.911589,1,1,2068,55.60004725,16.10222359,0.6166185,0.363184484
2180,2,8,3,1.911589,2,1,2068,56.99150208,15.98692195,0.620533784,0.351881833
2181,2,8,3,1.911589,3,1,2068,55.02218782,15.45648877,0.509931982,0.317714575
2182,2,8,3,1.911589,1,2,2068,52.49333935,14.50398993,0.425173105,0.298421026
2183,2,8,3,1.911589,2,2,2068,52.25657423,15.35312317,0.707912968,0.340017448
2184,2,8,3,1.911589,3,2,2068,53.98368591,16.22040941,0.686581792,0.320735067
2185,2,8,3,1.911589,1,1,2068,52.25517353,15.60478325,0.569772262,0.310087421
2186,2,8,3,1.911589,2,1,2068,47.44598163,13.81232541,0.741396114,0.312821322
2187,2,8,3,1.911589,3,1,2068,48.63482613,14.77248751,0.588575148,0.274327512
2188,2,8,3,1.911589,1,2,2068,54.24007842,15.40111996,0.69550855,0.335933647
2189,2,8,3,1.911589,2,2,2068,51.51381809,15.11505021,0.613087561,0.329729937
2190,2,8,3,1.911589,3,2,2068,51.88955431,15.60733646,0.544320917,0.302055159
2191,2,8,3,1.911589,1,1,2068,48.53604402,15.81351365,0.459235742,0.29706515
2192,2,8,3,1.911589,2,1,2068,52.7132558,15.54961102,0.765419781,0.33864417
2193,2,8,3,1.911589,3,1,2068,51.85455128,16.01116132,0.696610256,0.32827532
